date,category,press,title,document,link
2023-09-22 09:23:00,IT,뉴시스,"네이버, 하이퍼클로바X로 외국어 교육 혁신 이끈다","위버스마인드·스터디맥스와 MOUAI튜터, 한국어·일본어 교육 서비스에 네이버 AI 제공네이버 로고(사진=네이버) *재판매 및 DB 금지[서울=뉴시스]최은수 기자 = 네이버는 스마트 어학 학습 브랜드 ‘뇌새김’ 운영사 위버스마인드, ‘스피킹맥스’ 운영사 스터디맥스와 업무협약(MOU)을 체결했다고 22일 밝혔다. 이번 협약을 통해 초대규모 AI(인공지능) ‘하이퍼클로바X’을 활용해 외국어 교육 혁신을 도모한다.우선 네이버의 초대규모 AI ‘하이퍼클로바X’와 AI 통번역 서비스 파파고가 위버스마인드와 스터디맥스의 ▲AI튜터 및 AI 통번역 기술 ▲한국어·일본어 교육 서비스 제공 등에 활용될 예정이다. 구체적으로 위버스마인드는 AI 튜터 등 자체 서비스 및 데이터베이스에 하이퍼클로바X를 결합해 맞춤형 어학 수업 제공 서비스를 고도화한다. 위버스마인드는 네이버클라우드의 클로바 AI콜 등을 통해 사업 운영 효율성을 강화할 계획이다. 이외에도 양사는 스터디맥스가 개발 중인 동시통역 디바이스에 파파고를 접목하는 방안도 논의할 방침이다. 최수연 네이버 대표는 “하이퍼클로바X 등 네이버의 AI 기술이 위버스마인드, 스터디맥스가 갖춘 서비스 노하우와 연계됨에 따라 이용자들에게 더 나은 혜택을 제공할 수 있을 것”이라며 ""양사는 다양한 협력 방안을 함께 모색해 나가는 한편, 하이퍼클로바X를 활용해 더 많은 파트너들과 함께 혁신을 도모할 수 있도록 노력하겠다”고 전했다.정성은 위버스마인드 대표는 ""글로벌 최고 수준의 역량을 보유하고 있는 네이버와 교육 혁신을 선도하고 미래 교육을 만들어 나가게 되어 매우 기쁘다”며 “차별화된 교육 노하우와 AI 및 기술의 만남은 향후 이용자들에게 더욱 편리하고 스마트한 교육 서비스를 제공할 수 있을 것이라 확신하며 미래지향적인 교육에 대해 끊임없이 탐구하고 도전할 것”이라고 말했다.",https://n.news.naver.com/mnews/article/003/0012106433?sid=105
2023-09-22 09:23:00,IT,지디넷코리아,"EU, 반도체법 21일 발효…""2030년 점유율 20%까지 확대”","총 430억 유로 투입…반도체 공급망 및 기술력 강화 전폭 지원EU 집행위원회는 반도체 공급망 및 기술력 강화를 위한 반도체법이 21일(현지시간)부터 발효된다고 밝혔다.유럽 반도체법에는 총 430억 유로(한화 약 62조원)이 투입될 것으로 알려졌다. 전 세계 반도체 시장에서 유럽의 점유율을 기존 10%에서 오는 2030년 20%로 2배 늘리겠다는 목표를 담고 있다.(사진=이미지투데이)유럽 반도체법은 크게 세 가지 사업에 초점을 맞추고 있다.먼저 &apos;유럽 반도체 이니셔티브&apos;를 조성해, 반도체 기술을 학계에서 산업계로 이전하는 방안을 추진한다. 이를 위해 첨단 반도체 시생산 라인 구축, 클라우드 기반 반도체 설계 플랫폼 개발 등을 가속화한다. 해당 이니셔티브에는 33억 유로의 자금이 지원된다.두 번째로 반도체 생산능력 확대에 대한 공공 및 민간 투자 장려다. 이에 따라 EU는 반도체 기업들이 유럽 내 설비투자를 지원하는 가이드 라인을 제정할 계획이다.세 번째는 회원국 간 협력 강화 및 반도체 공급망 모니터링 활성화를 위한 메커니즘 확립이다. 메커니즘의 첫 단계로 지난 4월 반도체 공급망이 불안정해질 시 이를 보고하는 경보 시스템이 구축됐다.이외에도 EU는 칩 공동 사업, 반도체 펀드 조성 등 다양한 활동을 시작할 예정이다.티에리 브레튼 EU 역내시장 담당 집행위원은 ""오늘 반도체법 시행으로 유럽은 스스로의 운명을 결정할 결정적인 발걸음을 내디뎠다""며 ""유럽은 내수 및 해외 시장에 레거시, 첨단 반도체를 동시에 공급할 수 있는 반도체 산업 강국으로 발전하고 있다""고 밝혔다.",https://n.news.naver.com/mnews/article/092/0002306018?sid=105
2023-09-22 09:21:00,IT,뉴스1,"SKT-양자 사피엔스 인재 양성센터, '양자 생태계 확산' 맞손","양자통신·양자컴퓨팅 등 교육프로그램 개발 및 공동 연구SK텔레콤은 양자 사피엔스 인재 양성센터과 양자기술 분야의 연구개발 및 교류를 위한 업무 협약을 체결했다고 22일 밝혔다. 손인혁 SK텔레콤 혁신사업담당(왼쪽)과 최만수 양자 사피엔스 인재 양성센터장. (SK텔레콤 제공)(서울=뉴스1) 양새롬 기자 = SK텔레콤(017670)은 양자 사피엔스 인재 양성센터와 양자기술 분야의 연구개발 및 교류를 위한 업무협약을 체결했다고 22일 밝혔다.양자 사피엔스 인재 양성센터는 양자기술 시대를 선도할 전문 인재 양성을 목표로 지난해 설립된 국내 유일 산학연 컨소시엄이다. 7개 기업과 9개 대학, 4개 연구기관이 참여하고 있다. 2030년까지 양자정보산업이 요구하는 전문인력 180명 이상을 양성하는 게 목표다.양측은 양자통신과 양자암호, 양자컴퓨팅, 양자센싱, 양자 기반 AI(인공지능) 등 양자기술에 관한 교육 프로그램 개발 및 공동 연구 등에 협력하기로 합의했다.또 SK텔레콤이 제안하는 연구개발 과제를 양자 사피엔스 인재 양성센터가 수행하고 양자기술 분야 공동 세미나 및 워크숍을 개최하는 등의 방식으로 힘을 합칠 계획이다.SK텔레콤은 사내 교육 프로그램 등에 관련 교육 콘츠 개발 및 미래 인재의 실무 역량 증진을 위한 인턴십 프로그램 시행도 검토 중이다. 이와 함께 양자 산업 및 양자컴퓨팅 분야 시장 조사, 양자 기반 AI 등의 연구개발도 협력한다는 계획이다. 손인혁 SK텔레콤 혁신사업담당은 ""국가 차원에서 강조하는 양자과학인재 양성에 기여한다는 측면에서 의미가 크다""며 ""긴밀히 협력해 양자 생태계 확산에 앞장서겠다""고 말했다.",https://n.news.naver.com/mnews/article/421/0007067405?sid=105
2023-09-22 09:21:00,"IT, 생활, 경제",서울경제,‘숙박에 진심’ 쏘카…최고급 호텔 숙박권 9900원에 이용하세요,"노고민 쏘카특박 행사 진행최대 5만원 할인에 쏘카 무료 쿠폰 제공최고급 호텔 선착순 9900원 이벤트[서울경제] 모빌리티 플랫폼 쏘카(403550)가 숙박 시설을 금액대별 균일가로 이용할 수 있는 노고민 쏘카특박 프로모션을 22일부터 선보인다고 이날 밝혔다. 이번 이벤트는 1박 기준 △10만원 이하 숙박시설을 4만 9000원 △15만원 이하 숙박시설은 9만 9000원 △20만원 이하는 14만 9000원 △25만원 이하는 19만 9000원 △30만원 이하는 24만 9000원 등 할인 적용된 균일가로 제공한다. 뿐만 아니라 단돈 9900원으로 인기 호텔을 이용할 있는 선착순 이벤트도 함께 진행한다. 매일 오후 3시부터 쏘카 애플리케이션(앱)을 통해 진행된다. 파르나스 호텔 제주, 그래비티 호텔 서울 판교 등을 인기 호텔이 대상이다. 예약한 숙박시설은 주중에 한해 투숙 가능하며 모든 구매 고객에게는 쏘카 차량 무료 쿠폰도 동일하게 제공된다. 박재욱 쏘카 대표는 “이번 노고민 쏘카특박은 가격 비교 고민에 쓰는 시간을 없애고, 여행의 시작부터 끝까지 특별하고 편리한 여행 경험을 제공하기 위해 선보인 상품”이라며 “금액대별 균일가는 국내 업계 최저가 판매 시도로 모든 고객이 쏘카를 통해 가격 부담 없이 숙박과 카셰어링을 자유롭게 즐길 수 있기를 바란다”고 말했다.한편 회사가 지난 5월 선보인 쏘카스테이는 차량 공유와 전국 2만 5000여 개 호텔·리조트 예약을 한 번에 진행할 수 있는 원스톱 서비스다.",https://n.news.naver.com/mnews/article/011/0004241539?sid=105
2023-09-22 09:20:00,IT,부산일보,"유튜브, 생성형 AI 기능…아이디어 입력시 동영상 추가","구글코리아의 구글 포 코리아 2023 행사에서 관람객들이 유튜브 15주년 기념 사전 전시를 둘러보고 있다. 연합뉴스유튜브는 크리에이터와 예술가 모두 새로운 방식으로 콘텐츠를 만들고 편집하는 데 도움을 주는 인공지능(AI) 기반 기능들을 22일 공개했다.이날 연합뉴스 등에 따르면 유튜브는 먼저 올해 중 크리에이터가 아이디어를 프롬프트로 입력하면 유튜브 쇼츠에 AI로 생성된 동영상이나 이미지를 배경으로 추가할 수 있는 새로운 실험 기능 드림 스크린을 선보일 예정이다.2020년 선보인 이후 빠르게 성장 중인 유튜브 쇼츠는 이제 매월 20억 명 이상의 로그인 이용자로부터 700억 회 이상의 일일 조회수를 기록 중이다.유튜브는 또 누구나 동영상을 제작하고 플랫폼에 바로 공유할 수 있도록 지원하는 새로운 모바일 앱 유튜브 크리에이트를 선보였다.크리에이터들은 유튜브 크리에이트에서 쇼츠, 긴 동영상 또는 두 가지 모두를 편집할 수 있는 제작 도구 모음을 활용해 동영상을 제작할 수 있다.유튜브 크리에이트 앱은 정밀 편집과 자르기, 자동 자막 등의 동영상 편집 기능부터 필터, 효과, 전환 및 비트 매칭 기술이 적용된 음악 라이브러리를 제공한다.이 앱은 한국을 포함해 일부 국가에서 안드로이드 기기를 통해 베타 버전으로 제공된다.유튜브는 이 밖에도 AI 기반 더빙 기능인 얼라우드(Aloud)를 도입해 크리에이터가 주로 사용하는 언어를 넘어 더 많은 시청자에게 쉽게 다가갈 수 있도록 할 예정이다.",https://n.news.naver.com/mnews/article/082/0001233736?sid=105
2023-09-22 09:20:00,IT,노컷뉴스,아이폰15 다음 달 13일 국내 출시…공개 한 달 만,"통신 3사, 다음 달 6일부터 사전 예약 접수 시작 전망애플이 12일(현지시간) 최신 스마트폰인 아이폰15 시리즈 등 새로운 제품을 공개했다. 연합뉴스애플의 최신 스마트폰 아이폰15가 다음달 13일 국내에도 출시된다.22일 통신업계에 따르면 애플은 다음 달 13일 아이폰15와 아이폰15 플러스·프로·프로맥스 등 신제품 라인업을 국내에 출시할 계획인 것으로 전해졌다.지난 12일(현지시간) 애플이 미국 캘리포니아주 쿠퍼티노의 애플파크에서 신제품 발표 행사 원더러스트를 통해 아이폰15 시리즈를 처음 공개한 지 한 달 만이다.SK텔레콤과 KT, LG유플러스 등 이동통신사들은 일주일 전인 다음 달 6일부터 사전 예약 접수를 시작할 것으로 전망된다.애플은 22일 미국·영국·일본·중국·호주 ·캐나다·프랑스·독일·인도·멕시코 등 40여 개국에서 아이폰15 시리즈를 1차로 출시하고, 오는 29일 마카오·말레이시아·튀르키예·베트남 등 21곳에서 2차 출시에 나선다. 한국의 출시일은 1차 출시국보다 3주, 2차 출시국보다는 2주 각각 늦은 셈이다.애플이 아이폰15 시리즈의 달러 기준 가격을 전작과 동일하게 책정한 가운데 지난해 아이폰14 출시 때보다 원/달러 환율이 내려갔음에도 불구하고, 원화 기준 아이폰15 시리즈 가격을 동결해 고가 논란도 불거졌다.시민단체 소비자주권시민회의는 지난 20일 성명에서 신제품 발표일이 아닌 해당국 출시일 기준의 환율을 적용해야 한다며 ""추후 모델부터는 한국도 일본 등 인접국과 동일한 1차 출시국에 포함해야 한다""고 촉구했다.※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : jebo@cbs.co.kr카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn",https://n.news.naver.com/mnews/article/079/0003815599?sid=105
2023-09-22 09:19:00,"IT, 경제",연합뉴스,"""건국대 캠퍼스에선 로봇이 치킨 배달""…교촌치킨, 시범서비스","교촌치킨 로봇 배달[교촌에프앤비 제공. 재판매 및 DB금지](서울=연합뉴스) 신선미 기자 = 교촌치킨을 운영하는 교촌에프앤비는 자율주행 로봇 전문기업 뉴빌리티와 함께 로봇 배달 시범 서비스를 진행한다고 22일 밝혔다.    교촌에프앤비는 교촌치킨 건대점과 건국대 간 배달에 한해 다음 달 30일까지 로봇 배달을 적용한다.    배달 로봇은 뉴빌리티의 자율주행 배송 로봇 뉴비다.     주문은 로봇 배송 전문 주문시스템인 뉴비오더로 할 수 있다.    카카오톡 채널 뉴비오더 건국대캠퍼스에 접속해 건국대 캠퍼스 내 지정된 위치로 배달 주문을 전송하면 된다.    주문받으면 뉴비가 교촌치킨 건대점에서 치킨을 받아 지정된 위치로 배송해준다.    교촌은 자율주행 배송 로봇의 적용 가능성을 우선 검증한다는 방침이다.    교촌에프앤비 관계자는 ""상용화 이전 실증을 통해 앞으로 다가올 자율주행 배송 로봇 시대에 대비하겠다""고 말했다.    sun@yna.co.kr",https://n.news.naver.com/mnews/article/001/0014210695?sid=105
2023-09-22 09:19:00,IT,문화일보,"화웨이 커넥트 2023 개최, “동반 성공을 위한 인텔리전스 가속화”","화웨이가 중국 상하이(上海)에서 ‘화웨이 커넥트 2023’을 20~22일(현지 시간) 개최한다. 화웨이 커넥트는 전 세계 비즈니스 리더와 기술 전문가·파트너·개발자·업계 이해관계자 등과 함께 지능형 미래를 위한 새로운 기회를 모색하는 화웨이의 대표 연례행사다.사브리나 멍(사진) 화웨이 부회장 겸 순환 회장 겸 최고재무책임자(CFO)는 화웨이의 올 인텔리전스(All Intelligence) 전략을 공개하며 전 산업군에 광범위한 인공지능(AI) 모델과 애플리케이션을 지원하기 위해 화웨이가 진행 중인 심층적인 기초 AI 기술 연구와 중국을 넘어 전 세계에 견고한 컴퓨팅 백본(backbone)을 구축하기 위한 노력을 소개했다.또, 화웨이는 지능형 전환을 선도하기 위한 레퍼런스 아키텍처와 다양한 제품 및 솔루션도 발표했다. 이날 공개된 레퍼런스 아키텍처는 업계의 인텔리전스 활용을 극대화하기 위해 실용적인 자문과 레퍼런스를 제공하는 화웨이의 신규 백서인 ‘지능형 전환 가속화’에도 소개됐다.지난 20년간 화웨이는 정보화를 지원하는 ‘올 IP’ 전략과 디지털화를 돕는 ‘올 클라우드’ 전략을 바탕으로 정보통신기술을 발전시키기 위해 업계와 협력해왔다. AI가 부상하고 산업에 미치는 영향력이 점차 확대되는 가운데, 화웨이의 올 인텔리전스 전략은 AI가 제공하는 새로운 전략적 기회를 전 산업군에서 최대한 활용할 수 있도록 고안됐다. 올 인텔리전스 전략의 핵심은 다양한 산업들을 위한 기반 모델을 훈련하는 데 필요한 방대한 양의 컴퓨팅 성능을 제공하는 것이다. 멍 부회장은 기조연설에서 ""화웨이는 중국을 위한 견고한 컴퓨팅 백본을 구축하는 동시에 전 세계를 위한 또 다른 선택지를 제공하기 위해 최선을 다하고 있다""며 ""화웨이는 하드웨어, 소프트웨어, 반도체, 엣지, 디바이스, 클라우드 간 시너지를 지속해서 강화해 생태계 발전을 위한 발판을 마련할 것이다. 화웨이의 궁극적인 목표는 각 산업군의 다양한 AI 컴퓨팅 요구를 충족시키는 것""이라고 설명했다. 그는 올 인텔리전스 전략의 향후 행보에 대해 ""앞으로도 화웨이의 경쟁력 있는 제품 및 기술 영역에 집중하고, 고객, 파트너, 개발자 및 기타 이해관계자들과 긴밀히 협력해 최첨단 산업 솔루션을 제공할 것""이라며 ""이 같은 협력을 통해 디지털 보안과 신뢰성을 높이고 전 산업에서 인텔리전스를 가속화할 것""이라고 덧붙였다.",https://n.news.naver.com/mnews/article/021/0002595647?sid=105
2023-09-22 09:18:00,IT,서울경제,"SKT, 양자 R&D;·인력 강화…사피엔스인재양성센터와 맞손","현대차·삼성SDS 참여 국내 유일 양자인재 연합체양자컴·통신·암호 등 교육 프로그램 개발 및 공동연구SK텔레콤은 양자사피엔스인재양성센터과 양자기술 분야의 연구개발 및 교류를 위한 업무 협약을 체결했다고 22일 밝혔다. 사진은 고려대 양자대학원에서 열린 업무협약식에 참석한 손인혁(왼쪽) SK텔레콤 혁신사업담당과 최만수 양자사피엔스인재양성센터장. 사진 제공=SK텔레콤[서울경제] SK텔레콤은 양자기술 인재양성 컨소시엄(연합체) ‘양자사피엔스인재양성센터’와 양자기술 분야 연구개발(R&D)과 교류를 위한 업무협약(MOU)을 체결했다고 22일 밝혔다.양자사피엔스인재양성센터는 양자기술 전문 인재양성을 위해 지난해 설립된 국내 유일한 산·학·연 컨소시엄이다. 현대자동차 선행연구원, 삼성SDS연구소, 고려대, 과학기술연구원 (KIST) 등 7개 기업, 9개 대학, 4개 연구기관이 참여하고 있다. 2030년까지 양자 산업에 필요한 전문인력 180명 이상을 양성하겠다는 목표를 가졌다.SK텔레콤은 이번 협력으로 양자사피엔스인재양성센터와 양자통신, 양자암호, 양자컴퓨팅, 양자센싱, 양자 인공지능(AI) 등 양자기술에 대한 교육 프로그램을 개발하고 공동 연구를 하기로 합의했다. SK텔레콤이 제안하는 R&D 과제를 양자사피엔스인재양성센터가 수행하고 공동 세미나와 워크숍을 개최할 계획이다. SK텔레콤은 또 인재양성을 위해 교육 콘텐츠 개발과 인턴십 프로그램 시행도 검토한다.손인혁 SK텔레콤 혁신사업담당은 “이번 협력은 국가적 차원에서 강조하는 양자과학인재 양성에 기여한다는 측면에서 의미가 크다”며 “양측은 눈앞으로 다가온 양자시대에 발맞춰 긴밀히 협력해 양자 생태계 확산에 앞장서겠다”고 말했다.",https://n.news.naver.com/mnews/article/011/0004241537?sid=105
2023-09-22 09:17:00,"IT, 경제",부산일보,"아이폰15, 국내 출시 ‘10월 13일’ 전망","팀 쿡 애플 최고경영자가 12일(현지시간) 미국 캘리포니아주 쿠퍼티노에 있는 애플파크에서 새로 출시된 아이폰15 프로 모델을 들고 있다. 애플은 이날 행사를 열고 아이폰15 시리즈와 애플워치 등 신제품을 선보였다. 연합뉴스애플은 다음 달 13일 아이폰15와 아이폰15 플러스·프로·프로맥스 등 신제품 라인업의 국내에 출시할 계획인 것으로 22일 전해진다.지난 12일(현지 시각) 애플이 미국 캘리포니아주 쿠퍼티노의 애플파크에서 신제품 발표 행사 원더러스트를 통해 아이폰15 시리즈를 처음 공개한 지 한 달 만이다. SK텔레콤과 KT, LG유플러스 등 이동통신사들은 일주일 전인 다음 달 6일부터 사전 예약 접수를 시작할 전망이다.애플은 22일 미국·영국·일본·중국·호주·캐나다·프랑스·독일·인도·멕시코 등 40여 개국에서 아이폰15 시리즈를 1차로 출시하고, 오는 29일 마카오·말레이시아·튀르키예·베트남 등 21곳에서 2차 출시에 나선다. 따라서 한국의 출시일은 1차 출시국보다 3주, 2차 출시국보다는 2주 각각 늦은 셈이다.현재 아이폰 신제품은 공무원 아이폰 금지령이 내려진 중국을 포함한 대다수 1차 출시국들에서 사전 예약이 호조를 보였다. 국내 통신 3사가 진행 중인 아이폰15 사전 예약 알림 신청 이벤트에도 벌써 큰 관심이 쏟아지는 것으로 알려졌다. 통신사들은 사전알림 신청자 등을 대상으로 경품과 네이버페이 포인트 지급 이벤트를 진행 중이다.",https://n.news.naver.com/mnews/article/082/0001233734?sid=105
2023-09-22 09:16:00,"IT, 경제",비즈워치,"카카오, 은행연합회와 금융범죄 예방 '맞손'","""금융 범죄 사례·대응법 인식 증진""은행연합회, 콘텐츠 제작→카톡으로 확인사진 왼쪽부터 김광수 은행연합회장, 홍은택 카카오 대표./사진=카카오 제공카카오는 은행연합회와 금융 소비자 권익을 훼손하는 범죄 예방을 위한 업무 협약(MOU)을 체결했다고 22일 밝혔다.이번 협약은 급증하고 있는 금융 소비자 대상 범죄로부터 이용자를 보호하고 금융 범죄 피해를 근절하기 위해 추진하는 것으로, 양사간 대응 체계 구축을 통해 더욱 적극적인 협력이 필요하다는 공감대에서 진행됐다.은행연합회는 카카오와 MOU 체결을 통해 기존의 금융 소비자보호 활동을 더욱 강화할 예정이다.은행연합회는 금융소비자 피해 예방 콘텐츠 제작을 통해 이용자 대상 금융 범죄 사례와 피해 대응에 대한 인식 증진에 나선다.카카오는 카카오톡 등 모바일 플랫폼을 활용해 이용자가 관련 정보를 쉽고 편리하게 확인할 수 있는 접점을 제공할 예정이다.홍은택 카카오 대표이사는 ""금융 범죄로부터 이용자들이 안전하게 자산을 지킬 수 있도록 카카오의 플랫폼을 통한 캠페인 등 적극적인 협력을 추진하겠다""고 말했다.",https://n.news.naver.com/mnews/article/648/0000019715?sid=105
2023-09-22 09:15:00,IT,헤럴드경제,"한국재료연구원 이수현 박사, 출연연 박사후연구원 연수성과 공모전 대상","이수현(오른쪽) 박사가 김복철 NST 이사장과 기념촬영을 하고 있다.[한국재료연구원 제공][헤럴드경제=구본혁 기자] 한국재료연구원 나노바이오융합연구실 이수현 박사(사진)가 국가과학기술연구회(NST)에서 주관한 2023년도 출연연 박사후연구원 연수성과 공모전에서 연수성과 우수사례 부문 대상을 수상했다.출연연 박사후연구원 연수성과 공모전은 박사후연구원의 R&D 기획력 향상 및 연구자 네트워크 구축 등을 통해, 신진연구자로 성장할 수 있는 창의도전형 연구아이디어 및 연수성과 우수사례를 발굴하기 위해 마련됐다.이수현 박사가 제출한 주제는 ‘3차원 나노플라즈모닉 핫스팟 구조를 통한 고감도 라만 검출 플랫폼 개발’기술이다. 이 박사는 연구계획으로 ▷전기화학적 방법을 이용한 고감도, 고밀도를 갖는 내부 플라즈모닉 핫스팟을 제작 및 평가 ▷신호 증폭 효과의 이론적 해석과 검출 메커니즘을 확보 ▷질병 및 유해물질의 비표지식 진단 기술을 개발하는 것을 목적으로 했다. 연수 결과, ▷상보적 특성을 갖는 혼성화 DNA 기반의 고감도 병원균 검출 기술을 개발 ▷생체용해물 기반의 3차원 내부 핫스팟을 통한 SARS-CoV-2 바이러스 검출 ▷고감도 은 나노 이종 플라즈모닉 나노구조체를 통한 플라스틱 가소제를 검출하는 성과를 얻었다.이수현 박사는 “재료연 연구인프라와 박성규 박사님의 책임지도 하에 연구 주제와 관련한 꾸준한 협력 논의와 더불어, 학계 및 산업계 등과의 네트워킹 구축 등으로 연수 기간 11편의 SCI(E)급 국제 논문 게재 등 다수의 성과를 낼 수 있었다”라며 “이번 결과에 만족하지 않고 연구에 더욱 박차를 가해 사회 문제 해결에 실질적인 도움이 되는 연구성과를 얻을 수 있도록 계속해서 노력하겠다”고 말했다.이정환 한국재료연구원장은 “박사후연구원의 연수성과를 독려하고 이를 기반으로 신진연구자로서의 성장을 도모할 수 있는 연수성과 공모전과 이번 결과를 환영한다”며 “재료연은 박사후연구원과의 적극적인 소통과 연구를 지원해, 우수한 연구성과가 지속해서 나타날 수 있도록 많은 관심과 노력을 아끼지 않을 것”이라고 말했다.",https://n.news.naver.com/mnews/article/016/0002201714?sid=105
2023-09-22 09:15:00,IT,이데일리,이창근 한국에너지기술연구원장 용산 아파트 등 22억원 재산신고,"정부공직자윤리위 관할 재산공개대상자 재산 공개[이데일리 강민구 기자] 이창근 한국에너지기술연구원장이 서울 용산구 소재 아파트 등 총 22억원의 재산을 신고했다.22일 정부공직자윤리위원회는 이창근 원장을 포함해 정부공직자윤리위원회 관할 재산공개대상자 51명의 재산등록사항을 공개했다.이창근 원장은 본인 소유의 서울 용산구 아파트를 보유했고, 배우자 명의로 세종시 한솔동 아파트를 보유했다. 또 본인 소유의 2019년 그랜저와 장남 소유의 2020년식 K5 자동차를 신고했다. 과학기술인공제회, 교보생명보험 등 본인 명의 예금을 비롯해 약 9억원 상당의 예금을 보유했다. 증권은 배우자 명의로 GS리테일, LG화학, 네이버, SK이노베이션 등을 신고했다.이창근 한국에너지기술연구원장.(사진=한국에너지기술연구원)",https://n.news.naver.com/mnews/article/018/0005581147?sid=105
2023-09-22 09:14:00,"사회, IT",뉴스1,"KAIST, 뉴욕에서 AI & 디지털 거버넌스 컨퍼런스 열어","AI&디지털거버넌스 포럼 모습 (KAIST 제공)/뉴스1(대전=뉴스1) 김태진 기자 = 한국과학기술원(KAIST)은 21일 미국 뉴욕시의 뉴욕대(NYU) 폴슨센터에서 이종호 과학기술정보통신부 장관, 린다 밀스(Linda G. Mills) NYU 총장, 이광형 KAIST 총장 등이 참석한 가운데 NYU-KAIST 글로벌 인공지능(AI) & 디지털 거버넌스 컨퍼런스를 개최해 성공적으로 마쳤다고 22일 밝혔다.이번 컨퍼런스는 국내외 AI 및 디지털 석학, 교수, 학생 등 300여명이 모인 가운데 ‘글로벌 AI와 디지털 거버넌스에 대한 방향과 정책을 논의했다. AI와 디지털 기술의 새로운 방향 모색과 함께 규제에 대한 공감대를 모으는 국제적 논의 마당이었다는 평가다.이광형 KAIST 총장의 환영사 및 이종호 과학기술정보통신부 장관 축사에 이어서 프린스턴대와 옥스퍼드대를 졸업하고 현재 NYU 교수 겸 바이오윤리센터장 매튜 리아오 교수(Prof. Matthew Liao)의 사회로 패널 토론을 진행했다.토론에는 여섯 명의 저명한 석학이 참여했는데, KAIST 출신으로는 AI 언어모델에서 세계적인 반열에 오른 조경현 NYU 응용수학 및 데이터 과학센터 교수와 국내외 주요 병원들과 협력을 통해서 메디컬 AI분야에서 혁신적인 연구를 선도하고 있는 예종철 KAIST 디지털헬스추진단장이 참석했다.또 예일대 디지털 윤리센터의 창립 멤버인 루시아노 플로리디 교수(Prof. Luciano Floridi), 영국 에든버러 대학교 인공지능 데이터 윤리 분야의 저명 교수인 샤논 발라 교수(Prof. Shannon Vallor), 정부 공공랩 데이터 연구를 이끌고 있는 스테판 베르헐스트 NYU 탠돈 공대 교수(Prof. Stefaan Verhulst), 뮌헨 공대에서 공공 정책, 거버넌스 및 혁신 기술 분야를 맡은 우르스 가서 교수(Prof. Urs Gasser)등도 참여했다.사회를 맡은 매튜 리아오 NYU 교수는 AI와 디지털 기술에 관한 규제 방안, 의약 분야에서 개발되고 있는 딥러닝 기술이 전쟁에서 사용될 수 있다는 우려 제기, AI가 긍정적 목적으로만 사용되도록 하기 위한 Al 과학자의 책임 범위, AI 모델을 개발하는 컴퓨터 과학자에게 외부 규제가 연구에 미치는 영향, 그리고 다른 분야의 규제로부터 얻을 수 있는 교훈 등에 대해 토론을 이끌었다.토론 중에는 오늘날 디지털 전환을 통해 글로벌 차원에서 기술 발전이 가속화되고, 경제적 활력을 불러일으킬 수 있는 동시에 디지털 격차와 여론 조작 등의 문제점을 발생시킬 우려가 존재하는 상황에서 디지털 발전과 규제-사회윤리가 조화를 이룰 수 있는 규범 체계에 대한 논의가 있었다.특히 예종철 KAIST 교수는 지나친 규제보다는 발전을 방해하지 않는 균형을 잡는 것이 중요하다는 점을 강조했다.이광형 KAIST 총장은 “지난해 10월 디지털 거버넌스 포럼에서는 세계적인 디지털 전환기에 디지털 난제 해결을 위한 새로운 거버넌스의 모색에 중점을 뒀는데 이번에는 규제에 관한 논의가 핵심이었다”고 말했다.이어 “이번 컨퍼런스를 통해 정확한 규제는 기술 발전의 허들이 아닌 새로운 발전의 동기가 될 수 있다""며 ""인공지능에 대한 규제는 우리가 인공지능을 명확히 이해하고 무엇을 규제해야 하며 규제할 수 있는지를 고민하는 과정이 중요하다는 점을 우리 모두가 이해할 수 있었던 귀한 자리였다”고 총평했다.그러면서 “KAIST가 앞장서서 모두가 공감할 수 있는 규제의 기술적 메카니즘을 고안하여 국제적 표준의 준거를 확립해야 한다""고 강조했다.",https://n.news.naver.com/mnews/article/421/0007067391?sid=105
